Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=134451, velocity='800000'),5.04,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),8.81,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=5399, velocity='300000'),0.95,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),45.49,
Aspirate 900 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9000, pressure=-100, pipette_tip_type=1000),6.53,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=1000),3.32,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-272900, velocity='300000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-832000, velocity='800000'),0.92,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.4,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.53,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.55,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.57,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.79,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267500, velocity='300000'),0.98,
Aspirate 900 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9000, pressure=-100, pipette_tip_type=1000),6.5,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=1000),3.37,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-272900, velocity='300000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-832000, velocity='800000'),0.94,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.49,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.55,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.53,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.52,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.8,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267500, velocity='300000'),0.93,
Aspirate 900 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9000, pressure=-100, pipette_tip_type=1000),6.49,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=1000),3.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-272900, velocity='300000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-832000, velocity='800000'),0.95,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.39,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.57,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.53,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.62,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.78,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267500, velocity='300000'),0.97,
Aspirate 900 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9000, pressure=-100, pipette_tip_type=1000),6.56,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=1000),3.33,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-272900, velocity='300000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-832000, velocity='800000'),0.95,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.43,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.53,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.87,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267500, velocity='300000'),0.95,
Aspirate 900 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9000, pressure=-100, pipette_tip_type=1000),6.53,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=1000),3.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-272900, velocity='300000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-832000, velocity='800000'),0.95,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.46,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.51,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.54,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.58,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.83,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267500, velocity='300000'),0.95,
Aspirate 900 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9000, pressure=-100, pipette_tip_type=1000),6.51,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=1000),3.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-272900, velocity='300000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-832000, velocity='800000'),0.95,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.53,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.44,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.51,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.49,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.76,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267500, velocity='300000'),0.97,
Aspirate 860 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8600, pressure=-100, pipette_tip_type=1000),6.37,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-637000, velocity='800000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-396750, velocity='300000'),0.96,
Dispense 860 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=8600, pressure=200, turn_off_air_valve=True),5.41,
Aspirate 860 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8600, pressure=-100, pipette_tip_type=1000),6.37,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-385750, velocity='300000'),0.95,
Dispense 860 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=8600, pressure=200, turn_off_air_valve=True),5.38,
Aspirate 860 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8600, pressure=-100, pipette_tip_type=1000),6.33,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-390750, velocity='300000'),0.96,
Dispense 860 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=8600, pressure=200, turn_off_air_valve=True),5.41,
Wait 1 seconds,delay,1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-337000, velocity='800000'),1.71,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=200, turn_off_air_valve=True),4.26,
Wait 1 seconds,delay,1,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=200, turn_off_air_valve=True),4.14,
Aspirate 900 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9000, pressure=-100, pipette_tip_type=1000),6.53,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=1000),3.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-272900, velocity='300000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-832000, velocity='800000'),0.94,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.41,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=20, turn_off_air_valve=True),7.44,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267500, velocity='300000'),0.96,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=100, turn_off_air_valve=True),5.89,
Wait 2 minutes,delay,120.0,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),4.75,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.26,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-100, pipette_tip_type=1000),5.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-385750, velocity='300000'),0.94,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=100, turn_off_air_valve=True),5.63,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-100, pipette_tip_type=1000),5.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-390750, velocity='300000'),0.96,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=100, turn_off_air_valve=True),5.65,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-642000, velocity='800000'),0.95,
Aspirate 700 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=7000, pressure=-100, pipette_tip_type=1000),5.76,
Dispense 700 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=7000, pressure=100, turn_off_air_valve=True),6.29,
Wait 2 seconds,delay,2,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.62,
Wait 2 minutes,delay,120.0,
Aspirate 720 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=7200, pressure=-100, pipette_tip_type=1000),5.95,
Dispense 720 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=7200, pressure=100, turn_off_air_valve=True),6.27,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=133931, velocity='800000'),4.97,
Aspirate 250 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2500, pressure=-100, pipette_tip_type=1000),4.13,
Dispense 250 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2500, pressure=100, turn_off_air_valve=True),4.73,
Wait 10 seconds,delay,10,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),3.97,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.62,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),3.94,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.61,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),3.96,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.61,
Wait 20 seconds,delay,20,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=1000),3.61,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.24,
Wait 20 seconds,delay,20,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-710000, velocity='800000'),0.95,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.27,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-780000, velocity='800000'),0.94,
Wait 120 seconds,delay,120,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),4.4,
Dispense 300 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=3000, pressure=100, turn_off_air_valve=True),4.88,
Wait 5 seconds,delay,5,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.1,
Wait 5 seconds,delay,5,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.13,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-100, pipette_tip_type=1000),5.12,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=100, turn_off_air_valve=True),5.65,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),4.72,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.27,
Wait 10 seconds,delay,10,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),5.26,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=77369, velocity='800000'),5.02,
Aspirate 450 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4500, pressure=-100, pipette_tip_type=1000),4.89,
Dispense 450 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4500, pressure=100, turn_off_air_valve=True),5.37,
Wait 10 seconds,delay,10,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),4.75,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.25,
Wait 10 seconds,delay,10,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),5.26,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=71476, velocity='800000'),5.01,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-100, pipette_tip_type=50),3.38,
Dispense 35 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=350, pressure=100, turn_off_air_valve=True),4.0,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-100, pipette_tip_type=50),3.39,
Dispense 35 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=350, pressure=100, turn_off_air_valve=True),4.0,
Wait 5 minutes,delay,300.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=132990, velocity='800000'),5.03,
Aspirate 83 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=830, pressure=-100, pipette_tip_type=200),3.47,
Dispense 83 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=830, pressure=100, turn_off_air_valve=True),4.26,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.35,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.13,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.36,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.11,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.36,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.11,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.33,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.12,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.31,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.13,
Wait 30 seconds,delay,30,
Aspirate 52 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=520, pressure=-100, pipette_tip_type=200),3.44,
Dispense 52 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=520, pressure=100, turn_off_air_valve=True),4.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1005000, velocity='800000'),0.92,
Wait 3 seconds,delay,3,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.94,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),4.14,
Wait 5 minutes,delay,300.0,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.74,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.94,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.74,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.96,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.94,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.77,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.94,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.72,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.95,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.73,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.96,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.7,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.93,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.76,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.96,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.94,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.79,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1041096, velocity='800000'),0.95,
