Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),20.73,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.23,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=300, turn_off_air_valve=True),13.71,
Aspirate 860 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8600, pressure=-300, pipette_tip_type=1000),13.81,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=300, turn_off_air_valve=True),32.36,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),13.7,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),13.8,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),13.79,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=300, turn_off_air_valve=True),13.78,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-275800, velocity='300000'),1.38,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=300, turn_off_air_valve=True),13.77,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=300, turn_off_air_valve=True),13.77,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-15, pipette_tip_type=1000),13.71,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),51.92,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=15, turn_off_air_valve=True),13.77,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=300, turn_off_air_valve=True),13.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-393000, velocity='800000'),3.87,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=300, turn_off_air_valve=True),13.73,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),44.67,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),35.98,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.2,
Aspirate 860 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8600, pressure=-300, pipette_tip_type=1000),13.74,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=300, turn_off_air_valve=True),13.78,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),13.71,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),13.81,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),13.68,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=300, turn_off_air_valve=True),13.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-275800, velocity='300000'),1.39,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=300, turn_off_air_valve=True),13.83,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=300, turn_off_air_valve=True),13.84,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),46.94,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),8.78,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),8.3,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),40.98,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),13.72,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),8.31,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),8.19,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),37.54,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.53,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=300, turn_off_air_valve=True),4.29,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),23.47,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.12,
Aspirate 860 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8600, pressure=-300, pipette_tip_type=1000),6.28,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=300, turn_off_air_valve=True),4.13,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),4.2,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),4.22,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=300, turn_off_air_valve=True),4.26,
Wait 5 seconds,delay,5,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=300, turn_off_air_valve=True),4.21,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-275800, velocity='300000'),1.37,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=300, turn_off_air_valve=True),4.12,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=300, turn_off_air_valve=True),4.07,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),13.78,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=100, turn_off_air_valve=True),13.72,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),6.8,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),45.31,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),27.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),31.23,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1200000, velocity='80000'),8.33,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-300, pipette_tip_type=1000),4.31,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=300, turn_off_air_valve=True),4.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.09,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),4.07,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.06,
Aspirate 9 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=90, pressure=-100, pipette_tip_type=50),4.04,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),56.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.21,
Aspirate 9 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=90, pressure=-100, pipette_tip_type=50),4.13,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),56.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-400000, velocity='80000'),10.14,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-800000, velocity='80000'),10.29,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-332000, velocity='150000'),1.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-334000, velocity='150000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-452500, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-336000, velocity='150000'),1.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-338000, velocity='150000'),1.39,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-340000, velocity='150000'),1.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-820000, velocity='80000'),2.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-840000, velocity='80000'),2.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-860000, velocity='80000'),2.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-870000, velocity='80000'),1.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-880000, velocity='80000'),1.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-885000, velocity='80000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-887000, velocity='80000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-687000, velocity='80000'),5.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-447500, velocity='20000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-887000, velocity='80000'),5.98,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-447300, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-447100, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-446900, velocity='20000'),0.91,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),56.65,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.08,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),3.98,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.14,
Aspirate 9 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=90, pressure=-100, pipette_tip_type=50),4.09,
Dispense 9 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=90, pressure=100, turn_off_air_valve=True),3.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-887000, velocity='800000'),2.33,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),3.96,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.22,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),4.16,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.09,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),4.01,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.03,
Wait 2 seconds,delay,2,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),4.01,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.1,
Aspirate 27 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=270, pressure=-100, pipette_tip_type=50),4.23,
Wait 5 seconds,delay,5,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=100, turn_off_air_valve=True),4.07,
Wait 5 seconds,delay,5,
Dispense 10 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=100, pressure=100, turn_off_air_valve=True),4.07,
Wait 3 minutes,delay,180.0,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),16.55,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.22,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),4.31,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.09,
Aspirate 9 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=90, pressure=-100, pipette_tip_type=50),3.99,
Dispense 9 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=90, pressure=100, turn_off_air_valve=True),3.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-887000, velocity='800000'),2.2,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),4.0,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.01,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),4.03,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.18,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),4.12,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.11,
Wait 2 seconds,delay,2,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),4.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.2,
Aspirate 27 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=270, pressure=-100, pipette_tip_type=50),4.01,
Wait 5 seconds,delay,5,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=100, turn_off_air_valve=True),3.99,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=100, turn_off_air_valve=True),4.03,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),44.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1055500, velocity='80000'),1.57,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1060500, velocity='80000'),1.56,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1065500, velocity='80000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1063500, velocity='80000'),1.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1061500, velocity='80000'),1.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-580000, velocity='150000'),2.42,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-630000, velocity='150000'),2.56,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1059500, velocity='80000'),1.35,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.1,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.05,
Aspirate 27 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=270, pressure=-100, pipette_tip_type=50),4.18,
Wait 5 seconds,delay,5,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),37.55,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1056500, velocity='80000'),1.37,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=300, turn_off_air_valve=True),4.09,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=300, turn_off_air_valve=True),4.09,
Aspirate 27 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=270, pressure=-100, pipette_tip_type=50),4.19,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=100, turn_off_air_valve=True),4.13,
Aspirate 27 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=270, pressure=-300, pipette_tip_type=50),4.04,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=300, turn_off_air_valve=True),4.05,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=300, turn_off_air_valve=True),4.06,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),44.2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.18,
Aspirate 27 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=270, pressure=-100, pipette_tip_type=50),4.21,
Wait 5 seconds,delay,5,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=100, turn_off_air_valve=True),4.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1053500, velocity='80000'),1.39,
Aspirate 27 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=270, pressure=-100, pipette_tip_type=50),4.25,
Dispense 27 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=270, pressure=100, turn_off_air_valve=True),4.09,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),43.97,
Wait 3 minutes,delay,180.0,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Wait 120 seconds,delay,120,
Wait 240 seconds,delay,240,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.19,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-100, pipette_tip_type=50),4.05,
Dispense 30 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=300, pressure=100, turn_off_air_valve=True),4.04,
Wait 3 seconds,delay,3,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),4.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-887000, velocity='800000'),1.84,
Aspirate 5 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=50, pressure=-100, pipette_tip_type=50),4.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-787000, velocity='800000'),2.79,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),4.0,
Wait 3 seconds,delay,3,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=100, turn_off_air_valve=True),3.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-887000, velocity='800000'),2.79,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.2,
Aspirate 10 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=100, pressure=-100, pipette_tip_type=50),4.02,
Dispense 10 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=100, pressure=100, turn_off_air_valve=True),4.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-887000, velocity='800000'),2.28,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-15, pipette_tip_type=50),4.98,
Wait 2 seconds,delay,2,
Dispense 30 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=300, pressure=15, turn_off_air_valve=True),4.49,
Wait 2 seconds,delay,2,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-15, pipette_tip_type=50),4.82,
Wait 2 seconds,delay,2,
Dispense 30 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=300, pressure=15, turn_off_air_valve=True),4.43,
Wait 2 seconds,delay,2,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-15, pipette_tip_type=50),4.98,
Wait 2 seconds,delay,2,
