Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),33.66,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-441000, velocity='20000'),1.57,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1679000, velocity='150000'),3.16,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1779000, velocity='150000'),3.17,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1799000, velocity='150000'),2.01,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1789000, velocity='150000'),1.8,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1784000, velocity='150000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1789000, velocity='150000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1788000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1787000, velocity='150000'),1.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-17100, velocity='20000'),1.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1786000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-17600, velocity='20000'),1.14,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-17100, velocity='20000'),1.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-460000, velocity='80000'),2.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-480000, velocity='80000'),2.01,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-500000, velocity='80000'),2.03,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1785000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-17600, velocity='20000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-17400, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-520000, velocity='80000'),2.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-530000, velocity='80000'),1.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-430000, velocity='80000'),3.82,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1685000, velocity='150000'),3.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1585000, velocity='150000'),3.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1485000, velocity='150000'),3.14,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1385000, velocity='150000'),3.18,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1285000, velocity='150000'),3.14,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1335000, velocity='150000'),2.48,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1315000, velocity='150000'),2.25,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1325000, velocity='150000'),1.79,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-450000, velocity='80000'),2.02,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-470000, velocity='80000'),2.03,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-490000, velocity='80000'),2.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1324000, velocity='150000'),1.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1323000, velocity='150000'),1.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-510000, velocity='80000'),2.02,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-520000, velocity='80000'),1.8,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-530000, velocity='80000'),1.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-17200, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1322000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1321000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-1320000, velocity='150000'),1.12,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),28.51,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-185000, velocity='80000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-183000, velocity='80000'),1.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-185000, velocity='80000'),1.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-187000, velocity='80000'),1.33,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-189000, velocity='80000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-191000, velocity='80000'),1.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-193000, velocity='80000'),1.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-195000, velocity='80000'),1.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-193000, velocity='80000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-191000, velocity='80000'),1.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-189000, velocity='80000'),1.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-187000, velocity='80000'),1.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-185000, velocity='80000'),1.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-183000, velocity='80000'),1.17,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-185000, velocity='80000'),1.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-187000, velocity='80000'),1.35,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-189000, velocity='80000'),1.35,
Wait 4 seconds,delay,4,
Wait 4 seconds,delay,4,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 1 second,delay,1,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),28.61,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.14,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-632000, velocity='80000'),1.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-635000, velocity='80000'),1.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-638000, velocity='80000'),1.33,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-641000, velocity='80000'),1.34,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-300, pipette_tip_type=1000),13.77,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=None, turn_off_air_valve=True),5.21,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-300, pipette_tip_type=1000),4.18,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-341000, velocity='800000'),3.58,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=None, turn_off_air_valve=True),4.27,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-300, pipette_tip_type=1000),4.87,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-41000, velocity='800000'),4.27,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=None, turn_off_air_valve=True),4.23,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=None, turn_off_air_valve=True),5.31,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),43.33,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.2,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-300, pipette_tip_type=1000),4.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-41000, velocity='800000'),4.23,
Dispense 700 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=7000, pressure=None, turn_off_air_valve=True),5.69,
Aspirate 10 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=100, pressure=-300, pipette_tip_type=1000),3.94,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=None, turn_off_air_valve=True),5.46,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1326000, velocity='80000'),3.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1426000, velocity='80000'),3.82,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1376000, velocity='80000'),2.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1396000, velocity='80000'),2.03,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-176150, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.25,
Aspirate 1000 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=10000, pressure=-300, pipette_tip_type=1000),5.69,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-41000, velocity='800000'),4.23,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.54,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-300, pipette_tip_type=1000),4.78,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-41000, velocity='800000'),4.28,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=None, turn_off_air_valve=True),5.33,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=None, turn_off_air_valve=True),5.16,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=None, turn_off_air_valve=True),5.19,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1517000, velocity='80000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1518000, velocity='80000'),1.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1519000, velocity='80000'),1.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1520000, velocity='80000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1521000, velocity='80000'),1.13,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),22.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.17,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1000000, velocity='80000'),22.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1300000, velocity='80000'),8.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1500000, velocity='80000'),6.01,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1300000, velocity='80000'),6.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),3.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1410000, velocity='80000'),1.78,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-175650, velocity='20000'),1.1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-175850, velocity='20000'),0.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-175950, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-623500, velocity='150000'),1.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-624000, velocity='150000'),1.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.0,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),43.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.09,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-300, pipette_tip_type=1000),4.69,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-41000, velocity='800000'),4.19,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=None, turn_off_air_valve=True),5.16,
Dispense 10 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=100, pressure=None, turn_off_air_valve=True),3.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.08,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-300, pipette_tip_type=200),13.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-219100, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-219300, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-219500, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-219700, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-219900, velocity='20000'),0.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-220100, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-220000, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-629500, velocity='150000'),1.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-629000, velocity='150000'),1.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-628000, velocity='150000'),1.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-627000, velocity='150000'),1.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-626000, velocity='150000'),1.11,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),13.73,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-300, pipette_tip_type=200),13.6,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),13.69,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1060500, velocity='80000'),1.33,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-300, pipette_tip_type=200),13.77,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1055500, velocity='80000'),1.56,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),13.86,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),4.09,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-300, pipette_tip_type=200),4.06,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),4.28,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1058500, velocity='80000'),1.57,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-300, pipette_tip_type=200),4.1,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),4.12,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),4.08,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-300, pipette_tip_type=200),4.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1054500, velocity='80000'),1.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1050500, velocity='80000'),1.34,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),4.1,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),4.05,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-300, pipette_tip_type=200),4.16,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),4.17,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1054500, velocity='80000'),1.56,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-300, pipette_tip_type=200),4.12,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=None, turn_off_air_valve=True),4.12,
