Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=79687, velocity='800000'),4.94,
Dispense 220 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2200, pressure=100, turn_off_air_valve=True),4.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-266900, velocity='300000'),0.95,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.09,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Aspirate 880 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8800, pressure=-100, pipette_tip_type=1000),6.2,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=1000),3.19,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-273300, velocity='300000'),0.93,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.21,
Wait 5 seconds,delay,5,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.47,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.33,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.33,
Wait 5 seconds,delay,5,
Dispense 220 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2200, pressure=100, turn_off_air_valve=True),4.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-266900, velocity='300000'),0.94,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.2,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.11,
Aspirate 880 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8800, pressure=-100, pipette_tip_type=1000),6.18,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=1000),3.18,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-273300, velocity='300000'),0.93,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.21,
Wait 5 seconds,delay,5,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.49,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.33,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.32,
Wait 5 seconds,delay,5,
Dispense 220 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2200, pressure=100, turn_off_air_valve=True),4.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-266900, velocity='300000'),0.94,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.23,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Aspirate 880 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8800, pressure=-100, pipette_tip_type=1000),6.2,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=1000),3.18,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-273400, velocity='300000'),0.94,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.22,
Wait 5 seconds,delay,5,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.5,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.33,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.32,
Wait 5 seconds,delay,5,
Dispense 220 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2200, pressure=100, turn_off_air_valve=True),4.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267000, velocity='300000'),0.94,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.2,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Aspirate 880 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8800, pressure=-100, pipette_tip_type=1000),6.33,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=1000),3.16,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-273400, velocity='300000'),0.92,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.22,
Wait 5 seconds,delay,5,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.46,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.35,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.35,
Wait 5 seconds,delay,5,
Dispense 220 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2200, pressure=100, turn_off_air_valve=True),4.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267000, velocity='300000'),0.92,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.22,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Aspirate 880 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8800, pressure=-100, pipette_tip_type=1000),6.18,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=1000),3.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-273400, velocity='300000'),0.92,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.2,
Wait 5 seconds,delay,5,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.46,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.33,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.33,
Wait 5 seconds,delay,5,
Dispense 220 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2200, pressure=100, turn_off_air_valve=True),4.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267000, velocity='300000'),0.93,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.21,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Aspirate 880 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8800, pressure=-100, pipette_tip_type=1000),6.34,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=1000),3.21,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-273400, velocity='300000'),0.95,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.21,
Wait 5 seconds,delay,5,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.49,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.34,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.32,
Wait 5 seconds,delay,5,
Dispense 220 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2200, pressure=100, turn_off_air_valve=True),4.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267000, velocity='300000'),0.94,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.21,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Aspirate 880 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8800, pressure=-100, pipette_tip_type=1000),6.32,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=1000),3.18,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-273400, velocity='300000'),0.89,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.21,
Wait 5 seconds,delay,5,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.47,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.34,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.35,
Wait 5 seconds,delay,5,
Dispense 220 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2200, pressure=100, turn_off_air_valve=True),4.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-267000, velocity='300000'),0.93,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.23,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Aspirate 600 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=6000, pressure=-100, pipette_tip_type=1000),5.33,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=100, turn_off_air_valve=True),6.08,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-390750, velocity='300000'),0.9,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),5.03,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-385750, velocity='300000'),0.89,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.83,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),5.08,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-396750, velocity='300000'),0.93,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.84,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-390750, velocity='300000'),0.95,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),5.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-385750, velocity='300000'),0.92,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.82,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-390750, velocity='300000'),0.95,
Aspirate 700 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=7000, pressure=-100, pipette_tip_type=1000),5.67,
Dispense 700 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=7000, pressure=100, turn_off_air_valve=True),6.45,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),4.3,
Wait 2 minutes,delay,120.0,
Aspirate 800 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8000, pressure=-100, pipette_tip_type=1000),5.94,
Dispense 800 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=8000, pressure=100, turn_off_air_valve=True),6.84,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=87388, velocity='800000'),4.85,
Aspirate 250 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2500, pressure=-100, pipette_tip_type=1000),4.09,
Dispense 250 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2500, pressure=100, turn_off_air_valve=True),4.71,
Wait 10 seconds,delay,10,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),3.87,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.55,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),3.93,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.56,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),3.92,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.58,
Wait 20 seconds,delay,20,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=1000),3.58,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.2,
Wait 20 seconds,delay,20,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-715000, velocity='800000'),0.91,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-785000, velocity='800000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-527630, velocity='800000'),2.12,
Wait 120 seconds,delay,120,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-727630, velocity='800000'),0.91,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),4.22,
Dispense 300 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=3000, pressure=100, turn_off_air_valve=True),4.95,
Wait 5 seconds,delay,5,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.07,
Wait 5 seconds,delay,5,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-100, pipette_tip_type=1000),4.96,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=100, turn_off_air_valve=True),5.72,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),4.55,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.34,
Wait 10 seconds,delay,10,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),5.11,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=93235, velocity='800000'),4.91,
Aspirate 450 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4500, pressure=-100, pipette_tip_type=1000),4.81,
Dispense 450 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4500, pressure=100, turn_off_air_valve=True),5.45,
Wait 1 second,delay,1,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),4.67,
Wait 1 second,delay,1,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.38,
Wait 1 second,delay,1,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),4.64,
Wait 1 second,delay,1,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.33,
Wait 1 second,delay,1,
Wait 90 seconds,delay,90,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),4.68,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.32,
Wait 10 seconds,delay,10,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),5.25,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.83,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=90547, velocity='800000'),4.96,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-100, pipette_tip_type=50),3.32,
Dispense 35 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=350, pressure=100, turn_off_air_valve=True),3.97,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-100, pipette_tip_type=50),3.32,
Dispense 35 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=350, pressure=100, turn_off_air_valve=True),3.95,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),4.27,
Wait 5 minutes,delay,300.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=93905, velocity='800000'),4.95,
Aspirate 80 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=800, pressure=-100, pipette_tip_type=200),3.45,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.32,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.31,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.1,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.29,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.33,
