Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.12,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-947000, velocity='800000'),3.18,
Aspirate 800 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8000, pressure=-100, pipette_tip_type=1000),9.77,
Aspirate 135 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1350, pressure=-100, pipette_tip_type=1000),7.05,
Dispense 935 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=9350, pressure=100, turn_off_air_valve=True),7.44,
Wait 5 seconds,delay,5,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.2,
Wait 5 seconds,delay,5,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.19,
Aspirate 600 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=6000, pressure=-100, pipette_tip_type=1000),8.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-730000, velocity='800000'),3.16,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=100, turn_off_air_valve=True),6.09,
Wait 5 seconds,delay,5,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.21,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-947000, velocity='800000'),3.17,
Aspirate 800 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=8000, pressure=-100, pipette_tip_type=1000),9.8,
Aspirate 135 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1350, pressure=-100, pipette_tip_type=1000),7.09,
Dispense 935 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=9350, pressure=100, turn_off_air_valve=True),7.44,
Wait 5 seconds,delay,5,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.19,
Wait 5 seconds,delay,5,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.19,
Wait 20 minutes,delay,1200.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.22,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),35.99,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),4.8,
Aspirate 560 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5600, pressure=-100, pipette_tip_type=1000),8.66,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.67,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.21,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.46,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.44,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.47,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273200, velocity='300000'),1.58,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.45,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.94,
Aspirate 560 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5600, pressure=-100, pipette_tip_type=1000),8.7,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.68,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.21,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.45,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.45,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.45,
Wait 5 seconds,delay,5,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.33,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273200, velocity='300000'),1.56,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.44,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.97,
Aspirate 560 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5600, pressure=-100, pipette_tip_type=1000),8.65,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.68,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.19,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.44,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.46,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.45,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.46,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273200, velocity='300000'),1.63,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.51,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.96,
Aspirate 560 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5600, pressure=-100, pipette_tip_type=1000),8.68,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.67,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.18,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.46,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.45,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.47,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.42,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273200, velocity='300000'),1.54,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.46,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.94,
Aspirate 560 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5600, pressure=-100, pipette_tip_type=1000),8.78,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.78,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.2,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.43,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.44,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.44,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.41,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273200, velocity='300000'),1.55,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.45,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.94,
Aspirate 560 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5600, pressure=-100, pipette_tip_type=1000),8.66,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.8,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.23,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.48,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.46,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.43,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.45,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273300, velocity='300000'),1.56,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.44,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.94,
Aspirate 560 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5600, pressure=-100, pipette_tip_type=1000),8.77,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.81,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.18,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.35,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.42,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.36,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.44,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273300, velocity='300000'),1.6,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.43,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.95,
Aspirate 560 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5600, pressure=-100, pipette_tip_type=1000),8.79,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.82,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.21,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.51,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.43,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.45,
Wait 5 seconds,delay,5,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.43,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273300, velocity='300000'),1.56,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.44,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.94,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.69,
Wait 45 seconds,delay,45,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.18,
Wait 5 seconds,delay,5,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-273300, velocity='300000'),1.56,
Dispense 80 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=800, pressure=100, turn_off_air_valve=True),4.2,
Wait 3 seconds,delay,3,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.93,
Wait 20 seconds,delay,20,
Aspirate 600 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=6000, pressure=-100, pipette_tip_type=1000),8.91,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=100, turn_off_air_valve=True),6.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-396600, velocity='300000'),1.55,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),8.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-391600, velocity='300000'),1.55,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.98,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),8.78,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-402600, velocity='300000'),1.78,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=100, turn_off_air_valve=True),6.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-396600, velocity='300000'),1.55,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),8.63,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-391600, velocity='300000'),1.57,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-396600, velocity='300000'),1.56,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),8.69,
Dispense 600 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=6000, pressure=100, turn_off_air_valve=True),6.08,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.66,
Wait 2 minutes,delay,120.0,
Aspirate 720 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=7200, pressure=-100, pipette_tip_type=1000),9.44,
Dispense 720 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=7200, pressure=100, turn_off_air_valve=True),6.52,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.11,
Aspirate 250 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2500, pressure=-100, pipette_tip_type=1000),7.51,
Dispense 250 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2500, pressure=100, turn_off_air_valve=True),4.67,
Wait 10 seconds,delay,10,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),7.32,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.55,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),7.32,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.55,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),7.31,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.82,
Wait 5 seconds,delay,5,
Wait 20 seconds,delay,20,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=1000),6.94,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.22,
Wait 20 seconds,delay,20,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-703000, velocity='800000'),2.66,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),4.19,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-773000, velocity='800000'),2.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-573000, velocity='800000'),3.11,
Wait 120 seconds,delay,120,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-773000, velocity='800000'),3.14,
Aspirate 300 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=3000, pressure=-100, pipette_tip_type=1000),7.68,
Dispense 300 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=3000, pressure=100, turn_off_air_valve=True),4.94,
Wait 5 seconds,delay,5,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.04,
Wait 5 seconds,delay,5,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.05,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-100, pipette_tip_type=1000),8.55,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=100, turn_off_air_valve=True),5.68,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),8.04,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.35,
Wait 10 seconds,delay,10,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),8.67,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.85,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.11,
Aspirate 500 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5000, pressure=-100, pipette_tip_type=1000),8.42,
Dispense 500 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5000, pressure=100, turn_off_air_valve=True),5.68,
Wait 10 seconds,delay,10,
Aspirate 400 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=4000, pressure=-100, pipette_tip_type=1000),8.04,
Dispense 400 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=4000, pressure=100, turn_off_air_valve=True),5.31,
Wait 10 seconds,delay,10,
Aspirate 550 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=5500, pressure=-100, pipette_tip_type=1000),8.74,
Dispense 550 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=5500, pressure=100, turn_off_air_valve=True),5.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.11,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-100, pipette_tip_type=50),6.66,
Dispense 35 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=350, pressure=100, turn_off_air_valve=True),3.94,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-100, pipette_tip_type=50),6.68,
Dispense 35 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=350, pressure=100, turn_off_air_valve=True),3.92,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.66,
Wait 5 minutes,delay,300.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.28,
Aspirate 83 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=830, pressure=-100, pipette_tip_type=200),6.91,
Dispense 83 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=830, pressure=100, turn_off_air_valve=True),4.2,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),6.68,
