Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),24.34,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-971000, velocity='800000'),2.49,
Wait 3 seconds,delay,3,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=100, turn_off_air_valve=True),3.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1021000, velocity='800000'),2.49,
Aspirate 5 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=50, pressure=-100, pipette_tip_type=50),6.64,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-971000, velocity='800000'),2.48,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),4.11,
Wait 3 seconds,delay,3,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=100, turn_off_air_valve=True),4.03,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1021000, velocity='800000'),2.5,
Aspirate 24 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=240, pressure=-15, pipette_tip_type=50),7.37,
Wait 10 seconds,delay,10,
Wait 10 seconds,delay,10,
Wait 10 seconds,delay,10,
Wait 10 seconds,delay,10,
Wait 10 seconds,delay,10,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=100, turn_off_air_valve=True),4.08,
Wait 10 seconds,delay,10,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),37.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.23,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-400000, velocity='80000'),10.19,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-700000, velocity='80000'),8.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-800000, velocity='80000'),3.84,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-900000, velocity='80000'),3.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-850000, velocity='80000'),2.72,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-850000, velocity='80000'),5.42,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1050000, velocity='30000'),0.68,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),56.16,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-200000, velocity='30000'),0.68,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),8.8,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),35.49,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1050000, velocity='30000'),0.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1050000, velocity='30000'),0.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1050000, velocity='30000'),0.67,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-880951, velocity='80000'),1.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-870951, velocity='80000'),1.83,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-860951, velocity='80000'),1.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1061000, velocity='30000'),0.7,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-930130, velocity='800000'),2.34,
Aspirate 40 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=400, pressure=-100, pipette_tip_type=1000),6.79,
Dispense 40 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=400, pressure=100, turn_off_air_valve=True),4.14,
