Wait 180 seconds,delay,180,
Aspirate 16 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=160, pressure=-8, pipette_tip_type=200),4.05,
Wait 10 seconds,delay,10,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-869936, velocity='800000'),0.98,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=20, turn_off_air_valve=True),13.64,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=20, turn_off_air_valve=True),13.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=82789, velocity='800000'),5.0,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),16.3,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1100000, velocity='800000'),3.51,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1110000, velocity='800000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1115000, velocity='800000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1120000, velocity='800000'),0.98,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1125000, velocity='800000'),0.96,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),13.68,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),13.65,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),3.98,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),4.01,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),4.01,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),3.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=2000, velocity='800000'),0.94,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),3.96,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),4.01,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),3.98,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),4.0,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),4.0,
Wait 3 seconds,delay,3,
Dispense 1 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10, pressure=20, turn_off_air_valve=True),3.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=1000, velocity='300000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1500, velocity='800000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=500, velocity='300000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-800, velocity='800000'),0.93,
Aspirate 15 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=150, pressure=-8, pipette_tip_type=200),4.38,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),47.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=82366, velocity='800000'),4.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-188900, velocity='300000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1019062, velocity='800000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-188400, velocity='300000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1019862, velocity='800000'),0.95,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-8, pipette_tip_type=200),4.35,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),40.55,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),16.43,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),7.24,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),41.06,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),14.82,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-800000, velocity='800000'),2.79,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),41.51,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-500000, velocity='800000'),2.15,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),12.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-50000, velocity='300000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1000000, velocity='800000'),3.3,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1050000, velocity='800000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1100000, velocity='800000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1110000, velocity='800000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1115000, velocity='800000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1120000, velocity='800000'),0.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1125000, velocity='800000'),0.97,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=20, turn_off_air_valve=True),4.0,
Wait 3 seconds,delay,3,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=20, turn_off_air_valve=True),4.03,
Wait 3 seconds,delay,3,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=20, turn_off_air_valve=True),3.99,
Wait 3 seconds,delay,3,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=20, turn_off_air_valve=True),4.0,
Wait 3 seconds,delay,3,
Dispense 3 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=30, pressure=20, turn_off_air_valve=True),4.0,
Wait 3 seconds,delay,3,
Dispense 3 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=30, pressure=20, turn_off_air_valve=True),3.95,
Wait 3 seconds,delay,3,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),31.22,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=94691, velocity='800000'),4.93,
Wait 1 second,delay,1,
Wait 0.5 seconds,delay,0.5,
Wait 0.25 seconds,delay,0.25,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),47.08,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),22.85,
Wait 180 seconds,delay,180,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 50 seconds,delay,50,
Wait 100 seconds,delay,100,
Wait 3 seconds,delay,3,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-100, velocity='300000'),0.76,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-100, velocity='3200000'),0.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-100, velocity='800000'),0.67,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=144432, velocity='800000'),4.99,
Wait 1 second,delay,1,
Wait 0.5 seconds,delay,0.5,
Wait 0.25 seconds,delay,0.25,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Wait 1 second,delay,1,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),46.7,
Wait 1 second,delay,1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=129177, velocity='800000'),4.96,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),17.25,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=140674, velocity='800000'),5.14,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=200),3.23,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-188900, velocity='300000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1019409, velocity='800000'),0.94,
Dispense 10 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=100, pressure=20, turn_off_air_valve=True),4.07,
Aspirate 25 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=250, pressure=-8, pipette_tip_type=200),4.66,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-188400, velocity='300000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1020209, velocity='800000'),0.91,
Wait 15 seconds,delay,15,
Dispense 8 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=80, pressure=20, turn_off_air_valve=True),3.98,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-8, pipette_tip_type=200),4.31,
Wait 10 seconds,delay,10,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-189900, velocity='300000'),0.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-870209, velocity='800000'),0.91,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=20, turn_off_air_valve=True),4.21,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=20, turn_off_air_valve=True),3.97,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),37.26,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-40000, velocity='300000'),1.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1110000, velocity='800000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1115000, velocity='800000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1120000, velocity='800000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1125000, velocity='800000'),0.95,
