Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.74,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.75,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1300000, velocity='80000'),29.32,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-170350, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-165150, velocity='20000'),1.61,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-164950, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-164750, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-164950, velocity='20000'),1.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-159750, velocity='20000'),1.61,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-159650, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-154650, velocity='20000'),1.67,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-154450, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-154250, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-154150, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-154250, velocity='20000'),0.93,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),45.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1216000, velocity='80000'),8.02,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),42.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),31.4,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-149050, velocity='20000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-148950, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-148850, velocity='20000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-148750, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.11,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1216000, velocity='80000'),7.98,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1316000, velocity='80000'),3.88,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1300000, velocity='80000'),2.26,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),3.87,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-143550, velocity='20000'),1.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-143450, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-143350, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-143450, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-143400, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-143350, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1216000, velocity='80000'),7.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1200000, velocity='80000'),2.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),5.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-138150, velocity='20000'),1.63,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-138050, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-137950, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-138050, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-138150, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1216000, velocity='80000'),8.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1200000, velocity='80000'),2.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),5.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-132950, velocity='20000'),1.6,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),43.77,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),55.04,
Wait 3 seconds,delay,3,
Wait 2 seconds,delay,2,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),28.97,
Wait 2 seconds,delay,2,
Wait 3 seconds,delay,3,
Wait 3 seconds,delay,3,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1434600, velocity='150000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1434700, velocity='150000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-187000, velocity='80000'),1.13,
Wait 3 seconds,delay,3,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-87000, velocity='80000'),3.95,
Wait 3 seconds,delay,3,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1435700, velocity='150000'),1.18,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-1436700, velocity='150000'),1.17,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-188000, velocity='80000'),1.18,
Wait 3 seconds,delay,3,
Wait 3 seconds,delay,3,
Wait 3 seconds,delay,3,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),55.18,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),13.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),31.3,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-132950, velocity='20000'),1.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-132850, velocity='20000'),0.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-132750, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-132650, velocity='20000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-208000, velocity='150000'),1.41,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1216000, velocity='80000'),8.01,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1200000, velocity='80000'),2.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),5.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-77650, velocity='20000'),5.68,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),39.17,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),31.24,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-127150, velocity='20000'),1.62,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-127250, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1200000, velocity='80000'),8.37,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),8.43,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1200000, velocity='80000'),8.39,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),5.93,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-121850, velocity='20000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-121750, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-121650, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1200000, velocity='80000'),8.41,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1400000, velocity='80000'),5.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-116150, velocity='20000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1516000, velocity='80000'),4.1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1200000, velocity='80000'),8.45,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),38.27,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),38.77,
Wait 2 seconds,delay,2,
Wait 3 seconds,delay,3,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-240000, velocity='80000'),1.33,
Wait 3 seconds,delay,3,
Wait 2 seconds,delay,2,
Wait 2 seconds,delay,2,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),33.77,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-100000, velocity='800000'),2.72,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.67,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-947000, velocity='800000'),2.71,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.71,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-947000, velocity='800000'),3.88,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.7,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.74,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.63,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.61,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.7,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.62,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.75,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.68,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.6,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.65,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.76,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.77,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.89,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.48,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.66,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),6.77,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.71,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),28.42,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),24.51,
Aspirate 935 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=9350, pressure=-300, pipette_tip_type=1000),5.74,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.63,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.62,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.63,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.7,
Dispense 1000 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=10000, pressure=None, turn_off_air_valve=True),6.59,
